	1=have intrapersonal skill in growthmind					
dum_ictdev	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	3,243,645.2	34.4	6,192,093.3	65.6	9,435,738.5	100.0
1	4,021,167.7	7.2	52,049,482.3	92.8	56,070,650.0	100.0
Total	7,264,812.9	11.1	58,241,575.6	88.9	65,506,388.5	100.0

