	1=have interpersonal skill in comm					
dum_ictdev	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	5,421,120.4	57.5	4,014,618.1	42.5	9,435,738.5	100.0
1	21,355,734.7	38.1	34,714,915.3	61.9	56,070,650.0	100.0
Total	26,776,855.1	40.9	38,729,533.4	59.1	65,506,388.5	100.0

