	1=have intrapersonal skill in critical					
dum_problem	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	3,970,405.1	22.1	13,983,673.2	77.9	17,954,078.3	100.0
1	4,359,676.5	9.2	43,192,633.7	90.8	47,552,310.2	100.0
Total	8,330,081.6	12.7	57,176,306.9	87.3	65,506,388.5	100.0

