	1=have interpersonal skill in comm					
dum_comm	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	7,399,085.9	57.5	5,462,844.4	42.5	12,861,930.3	100.0
1	19,377,769.1	36.8	33,266,689.1	63.2	52,644,458.2	100.0
Total	26,776,855.1	40.9	38,729,533.4	59.1	65,506,388.5	100.0

