	1=have intrapersonal skill in creative					
dum_ictdev	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,223,503.7	44.8	5,212,234.8	55.2	9,435,738.5	100.0
1	12,708,761.2	22.7	43,361,888.8	77.3	56,070,650.0	100.0
Total	16,932,264.9	25.8	48,574,123.6	74.2	65,506,388.5	100.0

