	1=have interpersonal skill in problem					
dum_comm	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	1,214,676.7	9.4	11,647,253.6	90.6	12,861,930.3	100.0
1	1,479,926.2	2.8	51,164,532.0	97.2	52,644,458.2	100.0
Total	2,694,602.9	4.1	62,811,785.6	95.9	65,506,388.5	100.0

