	1=have interpersonal skill in comm					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	5,687,464.5	51.4	5,374,301.9	48.6	11,061,766.5	100.0
1	21,089,390.5	38.7	33,355,231.5	61.3	54,444,622.0	100.0
Total	26,776,855.1	40.9	38,729,533.4	59.1	65,506,388.5	100.0

