	1=have interpersonal skill in problem					
dum_security	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	1,271,469.2	14.3	7,614,628.3	85.7	8,886,097.5	100.0
1	1,423,133.7	2.5	55,197,157.3	97.5	56,620,291.0	100.0
Total	2,694,602.9	4.1	62,811,785.6	95.9	65,506,388.5	100.0

