	1=have interpersonal skill in collab					
dum_info	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	3,190,066.5	28.6	7,960,137.1	71.4	11,150,203.6	100.0
1	9,577,932.5	17.6	44,778,252.4	82.4	54,356,184.9	100.0
Total	12,767,999.0	19.5	52,738,389.5	80.5	65,506,388.5	100.0

