	1=have intrapersonal skill in growthmind					
dum_comm	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	3,116,045.0	24.2	9,745,885.3	75.8	12,861,930.3	100.0
1	4,148,767.9	7.9	48,495,690.3	92.1	52,644,458.2	100.0
Total	7,264,812.9	11.1	58,241,575.6	88.9	65,506,388.5	100.0

