	1=have interpersonal skill in problem					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	793,778.1	7.2	10,267,988.3	92.8	11,061,766.5	100.0
1	1,900,824.8	3.5	52,543,797.3	96.5	54,444,622.0	100.0
Total	2,694,602.9	4.1	62,811,785.6	95.9	65,506,388.5	100.0

