	1=have interpersonal skill in leadership					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,562,809.1	41.2	6,498,957.4	58.8	11,061,766.5	100.0
1	13,520,430.8	24.8	40,924,191.2	75.2	54,444,622.0	100.0
Total	18,083,239.9	27.6	47,423,148.6	72.4	65,506,388.5	100.0

