	1=have intrapersonal skill in critical					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	2,400,548.1	21.7	8,661,218.4	78.3	11,061,766.5	100.0
1	5,929,533.5	10.9	48,515,088.6	89.1	54,444,622.0	100.0
Total	8,330,081.6	12.7	57,176,306.9	87.3	65,506,388.5	100.0

