	1=have interpersonal skill in collab					
dum_problem	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,205,098.8	23.4	13,748,979.5	76.6	17,954,078.3	100.0
1	8,562,900.2	18.0	38,989,410.0	82.0	47,552,310.2	100.0
Total	12,767,999.0	19.5	52,738,389.5	80.5	65,506,388.5	100.0

