	1=have intrapersonal skill in growthmind					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	2,605,248.0	23.6	8,456,518.5	76.4	11,061,766.5	100.0
1	4,659,564.9	8.6	49,785,057.1	91.4	54,444,622.0	100.0
Total	7,264,812.9	11.1	58,241,575.6	88.9	65,506,388.5	100.0

