	1=have interpersonal skill in collab					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	2,902,394.7	26.2	8,159,371.8	73.8	11,061,766.5	100.0
1	9,865,604.3	18.1	44,579,017.7	81.9	54,444,622.0	100.0
Total	12,767,999.0	19.5	52,738,389.5	80.5	65,506,388.5	100.0

