	1=have interpersonal skill in comm					
dum_security	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	5,421,380.0	61.0	3,464,717.5	39.0	8,886,097.5	100.0
1	21,355,475.1	37.7	35,264,815.9	62.3	56,620,291.0	100.0
Total	26,776,855.1	40.9	38,729,533.4	59.1	65,506,388.5	100.0

