	1=have intrapersonal skill in selfdirect					
dum_security	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	3,934,400.8	44.3	4,951,696.7	55.7	8,886,097.5	100.0
1	6,652,455.1	11.7	49,967,835.9	88.3	56,620,291.0	100.0
Total	10,586,855.9	16.2	54,919,532.6	83.8	65,506,388.5	100.0

