	1=have interpersonal skill in collab					
dum_ictdev	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	2,785,936.2	29.5	6,649,802.4	70.5	9,435,738.5	100.0
1	9,982,062.8	17.8	46,088,587.1	82.2	56,070,650.0	100.0
Total	12,767,999.0	19.5	52,738,389.5	80.5	65,506,388.5	100.0

