	1=have interpersonal skill in collab					
dum_security	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	3,705,393.0	41.7	5,180,704.4	58.3	8,886,097.5	100.0
1	9,062,605.9	16.0	47,557,685.0	84.0	56,620,291.0	100.0
Total	12,767,999.0	19.5	52,738,389.5	80.5	65,506,388.5	100.0

