	1=have interpersonal skill in leadership					
dum_ictdev	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,429,214.1	46.9	5,006,524.4	53.1	9,435,738.5	100.0
1	13,654,025.8	24.4	42,416,624.2	75.6	56,070,650.0	100.0
Total	18,083,239.9	27.6	47,423,148.6	72.4	65,506,388.5	100.0

