	1=have intrapersonal skill in growthmind					
dum_info	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	2,433,890.3	21.8	8,716,313.3	78.2	11,150,203.6	100.0
1	4,830,922.6	8.9	49,525,262.3	91.1	54,356,184.9	100.0
Total	7,264,812.9	11.1	58,241,575.6	88.9	65,506,388.5	100.0

