	1=have intrapersonal skill in critical					
dum_ictdev	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	2,744,388.9	29.1	6,691,349.6	70.9	9,435,738.5	100.0
1	5,585,692.7	10.0	50,484,957.3	90.0	56,070,650.0	100.0
Total	8,330,081.6	12.7	57,176,306.9	87.3	65,506,388.5	100.0

