	1=have intrapersonal skill in selfdirect					
dum_info	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,065,023.2	36.5	7,085,180.4	63.5	11,150,203.6	100.0
1	6,521,832.7	12.0	47,834,352.2	88.0	54,356,184.9	100.0
Total	10,586,855.9	16.2	54,919,532.6	83.8	65,506,388.5	100.0

