	1=have interpersonal skill in comm					
dum_info	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	5,518,116.3	49.5	5,632,087.3	50.5	11,150,203.6	100.0
1	21,258,738.7	39.1	33,097,446.2	60.9	54,356,184.9	100.0
Total	26,776,855.1	40.9	38,729,533.4	59.1	65,506,388.5	100.0

