	1=have intrapersonal skill in creative					
dum_info	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,525,807.6	40.6	6,624,396.0	59.4	11,150,203.6	100.0
1	12,406,457.2	22.8	41,949,727.6	77.2	54,356,184.9	100.0
Total	16,932,264.9	25.8	48,574,123.6	74.2	65,506,388.5	100.0

