	1=have intrapersonal skill in selfdirect					
dum_content	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,023,155.9	36.4	7,038,610.6	63.6	11,061,766.5	100.0
1	6,563,700.0	12.1	47,880,922.0	87.9	54,444,622.0	100.0
Total	10,586,855.9	16.2	54,919,532.6	83.8	65,506,388.5	100.0

