	1=have interpersonal skill in collab					
dum_comm	0	0	1	1	Total	Total
	No.	%	No.	%	No.	%
0	4,158,716.9	32.3	8,703,213.4	67.7	12,861,930.3	100.0
1	8,609,282.1	16.4	44,035,176.0	83.6	52,644,458.2	100.0
Total	12,767,999.0	19.5	52,738,389.5	80.5	65,506,388.5	100.0

